"","cnt","yr","workingday","atemp","hum","windspeed","season2","season3","season4","weathersit2","weathersit3","weekday456","yr_atemp"
"317",61.0491605183888,0,1,0.305554,0.524583,0.220158,0,0,1,0,0,1,0
"318",62.7694193059009,0,1,0.331433,0.625833,0.100754,0,0,1,0,0,1,0
"319",60.1165534607565,0,0,0.310604,0.612917,0.0957833,0,0,1,0,0,1,0
"320",59.0338885725818,0,0,0.3491,0.775833,0.0839583,0,0,1,0,0,0,0
"321",61.7332973362026,0,1,0.393925,0.827083,0.0622083,0,0,1,1,0,0,0
"322",50.9313263129874,0,1,0.4564,0.949583,0.232583,0,0,1,0,1,0,0
"323",57.6367938039582,0,1,0.256938,0.58,0.240058,0,0,1,0,0,1,0
"324",60.1664358259653,0,1,0.317542,0.695833,0.0827167,0,0,1,0,0,1,0
"325",56.4800849857718,0,0,0.266412,0.5075,0.233221,0,0,1,0,0,1,0
"326",52.373657500694,0,0,0.253154,0.49,0.0665417,0,0,1,0,0,0,0
"327",57.5325994545701,0,1,0.270196,0.670833,0.06345,0,0,1,0,0,0,0
"328",59.3548650070068,0,1,0.301138,0.59,0.14055,0,0,1,0,0,0,0
"329",61.1555394056826,0,1,0.338362,0.66375,0.0609583,0,0,1,1,0,0,0
"330",60.9015599143405,0,1,0.412237,0.634167,0.268042,0,0,1,1,0,1,0
"331",59.8080262172227,0,1,0.359825,0.500417,0.260575,0,0,1,1,0,1,0
"332",52.3354564325181,0,0,0.249371,0.560833,0.243167,0,0,1,1,0,1,0
"333",49.3051721424842,0,0,0.245579,0.58625,0.169779,0,0,1,0,0,0,0
"334",58.335238064141,0,1,0.280933,0.6375,0.172896,0,0,1,0,0,0,0
"335",61.2372435695795,0,1,0.396454,0.595417,0.0615708,0,0,1,1,0,0,0
"336",51.5751878329105,0,1,0.428017,0.858333,0.2214,0,0,0,1,0,0,0
"337",55.3895296965049,0,1,0.426121,0.7575,0.047275,0,0,0,1,0,1,0
"338",47,0,1,0.377513,0.68625,0.274246,0,0,0,0,0,1,0
"339",34.0881210981186,0,1,0.327633,0.7625,0.18845,0,0,0,1,0,0,0
"340",47.9791621435806,0,1,0.279974,0.503913,0.293961,0,0,0,0,0,0,0
"341",49.2239778969559,0,1,0.263892,0.574167,0.119412,0,0,0,0,0,1,0
"342",54.7631262803723,0,1,0.318812,0.636667,0.134337,0,0,0,0,0,1,0
"343",49.8497743224581,0,0,0.414121,0.615833,0.220154,0,0,0,0,0,1,0
"344",47.8957200593122,1,0,0.375621,0.6925,0.192167,0,0,0,0,0,0,0.375621
"345",44.1701256507156,1,0,0.252304,0.381304,0.329665,0,0,0,0,0,0,0.252304
"346",47.2863616701476,1,1,0.126275,0.44125,0.365671,0,0,0,0,0,0,0.126275
"347",48.6621002423858,1,1,0.119337,0.414583,0.1847,0,0,0,1,0,0,0.119337
"348",57.2013985843004,1,1,0.278412,0.524167,0.129987,0,0,0,0,0,1,0.278412
"349",64.0156230931169,1,1,0.340267,0.542083,0.167908,0,0,0,0,0,1,0.340267
"350",67.238381896057,1,0,0.390779,0.531667,0.174758,0,0,0,0,0,1,0.390779
"351",58.5234995535981,1,0,0.340258,0.465,0.191542,0,0,0,0,0,0,0.340258
"352",48.7442304278158,1,1,0.247479,0.701667,0.0989,0,0,0,1,0,0,0.247479
"353",59.9833310178753,1,1,0.318826,0.646522,0.187552,0,0,0,0,0,0,0.318826
"354",46.6583325891528,1,1,0.282821,0.8475,0.131221,0,0,0,1,0,0,0.282821
"355",64.007812023221,1,1,0.381938,0.802917,0.180967,0,0,0,1,0,1,0.381938
"356",56.6921511322335,1,1,0.249362,0.5075,0.378108,0,0,0,0,0,1,0.249362
"357",49.9299509312797,1,0,0.183087,0.4575,0.187183,0,0,0,0,0,1,0.183087
"358",48.0728613668877,1,0,0.161625,0.419167,0.251258,0,0,0,0,0,0,0.161625
"359",47.9374592568275,1,0,0.190663,0.5225,0.231358,0,0,0,0,0,0,0.190663
"360",54.1756402823261,1,1,0.364278,0.716087,0.34913,0,0,0,1,0,0,0.364278
"361",58.1033561853358,1,1,0.275254,0.443333,0.415429,0,0,0,0,0,0,0.275254
"362",57.3759531511242,1,1,0.190038,0.4975,0.220158,0,0,0,0,0,1,0.190038
"363",56.2405547625555,1,1,0.220958,0.45,0.20275,0,0,0,1,0,1,0.220958
"364",36.0693775937429,1,0,0.174875,0.83125,0.222642,0,0,0,1,0,1,0.174875
"365",44.4634681508314,1,0,0.16225,0.79625,0.199638,0,0,0,1,0,0,0.16225
"366",49.3153120237518,1,1,0.243058,0.91125,0.110708,0,0,0,1,0,0,0.243058
"367",65.8710862214978,1,1,0.349108,0.835833,0.123767,0,0,0,0,0,0,0.349108
"368",65.3452370108182,1,1,0.294821,0.64375,0.161071,0,0,0,0,0,0,0.294821
"369",63.8357266740185,1,1,0.35605,0.769583,0.0733958,0,0,0,1,0,1,0.35605
"370",58.7877538267963,1,1,0.415383,0.74125,0.342667,0,0,0,1,0,1,0.415383
"371",63.4271235355979,1,0,0.326379,0.543333,0.210829,0,0,0,0,0,1,0.326379
"372",56.9473440996154,1,0,0.272721,0.31125,0.24005,0,0,0,0,0,0,0.272721
"373",60.1996677731696,1,1,0.262625,0.400833,0.215792,0,0,0,0,0,0,0.262625
"374",67.1490878567982,1,1,0.381317,0.416667,0.261817,0,0,0,0,0,0,0.381317
"375",67.6683086828687,1,1,0.466538,0.507917,0.189067,0,0,0,0,0,0,0.466538
"376",61.3269924258479,1,1,0.398971,0.672917,0.187187,0,0,0,1,0,1,0.398971
"377",64.4282546713785,1,1,0.309346,0.526667,0.178496,0,0,0,0,0,1,0.309346
"378",53.2165387826003,1,0,0.272725,0.779583,0.121896,0,0,0,1,0,1,0.272725
"379",54.2862781925599,1,0,0.264521,0.687917,0.175996,0,0,0,1,0,0,0.264521
"380",61.5142259969188,1,1,0.296426,0.622174,0.1538,0,0,0,0,0,0,0.296426
"381",66.1437827766148,1,1,0.361104,0.49625,0.147379,0,0,0,0,0,0,0.361104
"382",52.9339210714642,1,1,0.266421,0.722917,0.133721,0,0,0,1,0,0,0.266421
"383",61.8869937870632,1,1,0.261988,0.562083,0.194037,0,0,0,0,0,1,0.261988
"384",61.8950725017751,1,1,0.293558,0.54,0.116929,0,0,0,1,0,1,0.293558
"385",46.5725240887801,1,0,0.210867,0.73125,0.289796,0,0,0,0,1,1,0.210867
"386",39.1024295920343,1,0,0.101658,0.464583,0.409212,0,0,0,0,0,0,0.101658
"387",58.4978632088387,1,1,0.227913,0.41125,0.167283,0,0,0,0,0,0,0.227913
"388",62.6258732474047,1,1,0.333946,0.50875,0.141179,0,0,0,1,0,0,0.333946
"389",64.5677938294317,1,1,0.351629,0.53125,0.1816,0,0,0,0,0,0,0.351629
"390",54.817880294663,1,1,0.330162,0.752917,0.091425,0,0,0,1,0,1,0.330162
"391",64.4515321772881,1,1,0.351629,0.634583,0.205846,0,0,0,0,0,1,0.351629
"392",65.7114906237866,1,0,0.355425,0.534583,0.190929,0,0,0,0,0,1,0.355425
"393",51.8555686498567,1,0,0.265788,0.515833,0.253112,0,0,0,1,0,0,0.265788
"394",55.937465083788,1,0,0.273391,0.507826,0.229083,0,0,0,0,0,0,0.273391
"395",61.4573022512378,1,1,0.295113,0.594348,0.205717,0,0,0,0,0,0,0.295113
"396",69.0869017976635,1,1,0.392667,0.567917,0.234471,0,0,0,0,0,0,0.392667
"397",71.147733625183,1,1,0.444446,0.554583,0.190913,0,0,0,0,0,1,0.444446
"398",59.0508255657785,1,1,0.410971,0.7375,0.237567,0,0,0,1,0,1,0.410971
"399",52.2685373814879,1,0,0.255675,0.395833,0.421642,0,0,0,0,0,1,0.255675
"400",58.2151183113115,1,0,0.268308,0.41,0.205229,0,0,0,0,0,0,0.268308
"401",65.7419196555744,1,1,0.357954,0.490833,0.268033,0,0,0,0,0,0,0.357954
"402",66.0530090154869,1,1,0.353525,0.395833,0.193417,0,0,0,0,0,0,0.353525
"403",42.8252262107277,1,1,0.34847,0.804783,0.179117,0,0,0,1,0,0,0.34847
"404",70.6399320497974,1,1,0.475371,0.615417,0.226987,0,0,0,0,0,1,0.475371
"405",56.5154846037792,1,1,0.359842,0.657083,0.144904,0,0,0,1,0,1,0.359842
"406",63.7651942677194,1,0,0.413492,0.62125,0.161079,0,0,0,1,0,1,0.413492
"407",58.5064099052403,1,0,0.303021,0.403333,0.334571,0,0,0,0,0,0,0.303021
"408",57.7321400954442,1,1,0.241171,0.50625,0.228858,0,0,0,0,0,0,0.241171
"409",62.8967407740655,1,1,0.255042,0.456667,0.200875,0,0,0,0,0,0,0.255042
"410",70.1141925718324,1,1,0.3851,0.513333,0.345779,0,0,0,0,0,0,0.3851
"411",73.3621155638249,1,1,0.524604,0.5675,0.441563,0,0,0,0,0,1,0.524604
"412",67.5943784644847,1,1,0.397083,0.407083,0.4148,0,0,0,1,0,1,0.397083
"413",64.1716448285378,1,0,0.277767,0.350417,0.22575,0,0,0,0,0,1,0.277767
"414",70.0785273817879,1,0,0.35967,0.476957,0.222587,0,0,0,0,0,0,0.35967
"415",72.7873615403114,1,1,0.459592,0.489167,0.207713,0,0,0,0,0,0,0.459592
"416",76.4656785754236,1,1,0.542929,0.6175,0.23695,0,0,0,0,0,0,0.542929
"417",79.4480962641648,1,1,0.548617,0.507083,0.115062,0,0,0,0,0,0,0.548617
"418",78.689262291624,1,1,0.532825,0.579583,0.149883,0,0,0,0,0,1,0.532825
"419",66.1664567586931,1,1,0.436229,0.842083,0.113192,0,0,0,1,0,1,0.436229
"420",88.5211839053229,1,0,0.505046,0.755833,0.110704,0,0,0,1,0,1,0.505046
"421",76.7593642495819,1,0,0.464,0.81,0.126883,0,0,0,1,0,0,0.464
"422",78.4410606761535,1,1,0.532821,0.72875,0.162317,0,0,0,0,0,0,0.532821
"423",78.0576709875461,1,1,0.538533,0.807917,0.121271,0,0,0,0,0,0,0.538533
"424",78.9303490426845,1,1,0.513258,0.82125,0.0895583,1,0,0,1,0,0,0.513258
"425",82.8914953418021,1,1,0.531567,0.83125,0.117562,1,0,0,0,0,1,0.531567
"426",91.4439719172346,1,1,0.570067,0.694167,0.1163,1,0,0,1,0,1,0.570067
"427",58.0689245638319,1,0,0.486733,0.885417,0.192783,1,0,0,1,0,1,0.486733
"428",70.6823881882892,1,0,0.437488,0.880833,0.220775,1,0,0,1,0,0,0.437488
"429",74.5519952784632,1,1,0.43875,0.477917,0.386821,1,0,0,0,0,0,0.43875
"430",71.4282857137143,1,1,0.315654,0.29,0.187192,1,0,0,0,0,0,0.315654
"431",75.4850978670625,1,1,0.47095,0.48125,0.291671,1,0,0,0,0,0,0.47095
"432",78.3134726595622,1,1,0.482304,0.439167,0.31965,1,0,0,0,0,1,0.482304
"433",73.8850458482635,1,1,0.375621,0.580833,0.138067,1,0,0,1,0,1,0.375621
"434",78.9620161849987,1,0,0.421708,0.738333,0.250617,1,0,0,1,0,1,0.421708
"435",77.7238702072922,1,0,0.417287,0.67625,0.172267,1,0,0,1,0,0,0.417287
"436",77.0454411370329,1,1,0.427513,0.504348,0.312139,1,0,0,0,0,0,0.427513
"437",82.2921624457639,1,1,0.461483,0.396667,0.100133,1,0,0,0,0,0,0.461483
"438",80.2246844805263,1,1,0.53345,0.469583,0.180975,1,0,0,0,0,0,0.53345
"439",80.3554602998452,1,1,0.431163,0.374167,0.219529,1,0,0,0,0,1,0.431163
"440",80.3741251896405,1,1,0.390767,0.377083,0.300388,1,0,0,0,0,1,0.390767
"441",82.8070045346407,1,0,0.426129,0.254167,0.274871,1,0,0,0,0,1,0.426129
"442",71.8957578720748,1,0,0.492425,0.275833,0.232596,1,0,0,0,0,0,0.492425
"443",74.7328575661335,1,1,0.476638,0.3175,0.358196,1,0,0,0,0,0,0.476638
"444",76.9285382676676,1,1,0.436233,0.435,0.249375,1,0,0,0,0,0,0.436233
"445",69.7280431390413,1,1,0.337274,0.469565,0.295274,1,0,0,0,0,0,0.337274
"446",73.5459040327876,1,1,0.387604,0.46625,0.290429,1,0,0,0,0,1,0.387604
"447",79.9874990232849,1,1,0.431808,0.408333,0.155471,1,0,0,0,0,1,0.431808
"448",86.3712915267567,1,0,0.487996,0.502917,0.190917,1,0,0,0,0,1,0.487996
"449",84.4511693228696,1,0,0.573875,0.507917,0.225129,1,0,0,0,0,0,0.573875
"450",79.8122797569397,1,0,0.614925,0.561667,0.284829,1,0,0,0,0,0,0.614925
"451",81.7985329941803,1,1,0.598487,0.390417,0.273629,1,0,0,0,0,0,0.598487
"452",66.0832807902271,1,1,0.457038,0.569167,0.167912,1,0,0,1,0,0,0.457038
"453",81.0246875958186,1,1,0.493046,0.6125,0.0659292,1,0,0,0,0,1,0.493046
"454",85.3814968245462,1,1,0.515775,0.694583,0.149871,1,0,0,0,0,1,0.515775
"455",81.3879597975032,1,0,0.542921,0.682917,0.283587,1,0,0,0,0,1,0.542921
"456",32.0468407179241,1,0,0.389504,0.835417,0.344546,1,0,0,0,1,0,0.389504
"457",56.6921511322335,1,1,0.301125,0.766667,0.303496,1,0,0,1,0,0,0.301125
"458",75.0533143838432,1,1,0.405283,0.454167,0.249383,1,0,0,0,0,0,0.405283
"459",78.7146746166177,1,1,0.470317,0.427917,0.118792,1,0,0,0,0,0,0.470317
"460",70.8942874990644,1,1,0.483583,0.756667,0.176625,1,0,0,1,0,1,0.483583
"461",78.9493508523028,1,1,0.452637,0.400833,0.347633,1,0,0,0,0,1,0.452637
"462",64.9615270756469,1,0,0.377504,0.489583,0.129975,1,0,0,1,0,1,0.377504
"463",79.3977329651168,1,0,0.450121,0.587083,0.116908,1,0,0,0,0,0,0.450121
"464",74.6458304260861,1,1,0.457696,0.57,0.171638,1,0,0,1,0,0,0.457696
"465",75.7627876995032,1,1,0.577021,0.659583,0.156096,1,0,0,1,0,0,0.577021
"466",78.5429818634358,1,1,0.537896,0.797083,0.138058,1,0,0,0,0,0,0.537896
"467",80.1311425102625,1,1,0.537242,0.768333,0.133696,1,0,0,1,0,1,0.537242
"468",79.3473376995095,1,1,0.590917,0.735417,0.162938,1,0,0,0,0,1,0.590917
"469",82.9638475481942,1,0,0.584608,0.756667,0.152992,1,0,0,1,0,1,0.584608
"470",79.7433382797585,1,0,0.546737,0.74,0.149879,1,0,0,1,0,0,0.546737
"471",79.2022726946645,1,1,0.527142,0.664167,0.230721,1,0,0,1,0,0,0.527142
"472",75.683551713698,1,1,0.557471,0.685833,0.296029,1,0,0,1,0,0,0.557471
"473",68.6804193347711,1,1,0.553025,0.744167,0.216412,1,0,0,1,0,0,0.553025
"474",81.067872798045,1,1,0.491783,0.552083,0.314063,1,0,0,0,0,1,0.491783
"475",83.8450952650183,1,1,0.520833,0.360417,0.236937,1,0,0,0,0,1,0.520833
"476",86.191646927066,1,0,0.544817,0.480417,0.123133,1,0,0,0,0,1,0.544817
"477",78.2176450681047,1,0,0.585238,0.57625,0.225117,1,0,0,0,0,0,0.585238
"478",53.3197899470731,1,1,0.5499,0.789583,0.212692,1,0,0,1,0,0,0.5499
"479",71.5192281837549,1,1,0.576404,0.794583,0.147392,1,0,0,1,0,0,0.576404
"480",86.1626369141521,1,1,0.595975,0.697917,0.122512,1,0,0,0,0,0,0.595975
"481",85.9302042357633,1,1,0.572613,0.52,0.229475,1,0,0,0,0,1,0.572613
"482",87.4013729869274,1,1,0.551121,0.523333,0.136817,1,0,0,0,0,1,0.551121
"483",91.0714005602198,1,0,0.566908,0.45625,0.083975,1,0,0,0,0,1,0.566908
"484",84.4334057112468,1,0,0.583967,0.530417,0.254367,1,0,0,0,0,0,0.583967
"485",66.0227233609763,1,1,0.565667,0.81125,0.233204,1,0,0,1,0,0,0.565667
"486",77.9294552784761,1,1,0.580825,0.765833,0.118167,1,0,0,1,0,0,0.580825
"487",72.525857457875,1,1,0.584612,0.774583,0.102,1,0,0,1,0,0,0.584612
"488",82.2800097228968,1,1,0.6067,0.716667,0.172896,1,0,0,0,0,1,0.6067
"489",82.0609529557146,1,1,0.627529,0.747083,0.14055,1,0,0,0,0,1,0.627529
"490",80.8455317256309,1,0,0.642696,0.7325,0.198992,1,0,0,0,0,1,0.642696
"491",81.1849739791792,1,0,0.641425,0.697083,0.215171,1,0,0,0,0,0,0.641425
"492",77.7367352028627,1,0,0.6793,0.67625,0.196521,1,0,0,0,0,0,0.6793
"493",75.7825837511496,1,1,0.672992,0.684583,0.2954,1,0,0,0,0,0,0.672992
"494",82.7949273808486,1,1,0.611129,0.67,0.134329,1,0,0,1,0,0,0.611129
"495",85.6621269873682,1,1,0.631329,0.492917,0.195279,1,0,0,0,0,1,0.631329
"496",64.2417309853961,1,1,0.607962,0.755417,0.237563,1,0,0,1,0,1,0.607962
"497",90.1110426085505,1,0,0.566288,0.549167,0.186562,1,0,0,0,0,1,0.566288
"498",87.4128137060008,1,0,0.575133,0.493333,0.184087,1,0,0,0,0,0,0.575133
"499",83.6540495134575,1,1,0.578283,0.487083,0.284833,1,0,0,0,0,0,0.578283
"500",83.6719785830358,1,1,0.525892,0.613333,0.209575,1,0,0,1,0,0,0.525892
"501",83.9940474081348,1,1,0.542292,0.61125,0.077125,1,0,0,0,0,0,0.542292
"502",86.5678924313166,1,1,0.569442,0.567083,0.15735,1,0,0,0,0,1,0.569442
"503",87.9545337091841,1,1,0.597862,0.467917,0.175383,1,0,0,0,0,1,0.597862
"504",86.5909926031571,1,0,0.648367,0.437083,0.144287,1,0,0,0,0,1,0.648367
"505",81.2280739646091,1,0,0.663517,0.538333,0.133721,1,0,0,0,0,0,0.663517
"506",81.6333265278342,1,1,0.659721,0.587917,0.207713,1,0,0,1,0,0,0.659721
"507",70.5124102552168,1,1,0.597875,0.833333,0.214546,1,0,0,1,0,0,0.597875
"508",86.1452262171271,1,1,0.611117,0.582083,0.343279,1,0,0,0,0,0,0.611117
"509",85.8079250419214,1,1,0.624383,0.569583,0.253733,1,0,0,0,0,1,0.624383
"510",87.5499857224432,1,1,0.599754,0.589583,0.176617,1,0,0,0,0,1,0.599754
"511",87.7610391916595,1,0,0.594708,0.504167,0.166667,1,0,0,0,0,1,0.594708
"512",83.5344240418284,1,0,0.571975,0.59875,0.144904,1,0,0,0,0,0,0.571975
"513",71.4072825417688,1,1,0.544842,0.777917,0.174746,1,0,0,1,0,0,0.544842
"514",82.6135582092915,1,1,0.654692,0.69,0.148017,1,0,0,0,0,0,0.654692
"515",78.8098978555359,1,1,0.720975,0.592083,0.113812,1,0,0,0,0,0,0.720975
"516",76.3085840518614,1,1,0.724121,0.57375,0.182842,0,1,0,0,0,1,0.724121
"517",86.3597128295364,1,0,0.652792,0.534583,0.179721,0,1,0,0,0,1,0.652792
"518",83.0120473184465,1,0,0.674254,0.479167,0.145525,0,1,0,0,0,0,0.674254
"519",82.3346828499388,1,1,0.654042,0.504167,0.300383,0,1,0,0,0,0,0.654042
"520",86.2670273047588,1,1,0.594704,0.373333,0.347642,0,1,0,0,0,0,0.594704
"521",85.6446145417212,1,1,0.640792,0.36,0.271775,0,1,0,0,0,0,0.640792
"522",82.9397371589759,1,1,0.675512,0.4225,0.17165,0,1,0,0,0,1,0.675512
"523",75.4122006044115,1,0,0.687508,0.60125,0.161071,0,1,0,0,0,1,0.687508
"524",78.9113426574406,1,1,0.702038,0.447083,0.195267,0,1,0,0,0,0,0.702038
"525",81.6088230524127,1,1,0.70265,0.492083,0.126237,0,1,0,0,0,0,0.70265
"526",86.0406880493177,1,0,0.732337,0.53875,0.13495,0,1,0,0,0,0,0.732337
"527",81.0493676718085,1,1,0.654054,0.683333,0.180975,0,1,0,1,0,0,0.654054
"528",79.3095202355934,1,1,0.664796,0.6675,0.151737,0,1,0,1,0,0,0.664796
"529",85.2291030106501,1,1,0.650271,0.633333,0.151733,0,1,0,0,0,0,0.650271
"530",86.2902080192185,1,1,0.654683,0.529583,0.146775,0,1,0,0,0,1,0.654683
"531",86.596766683289,1,1,0.667933,0.485833,0.08085,0,1,0,1,0,1,0.667933
"532",83.4805366537614,1,0,0.666042,0.699167,0.143679,0,1,0,1,0,1,0.666042
"533",77.6595132614157,1,0,0.705196,0.717917,0.166667,0,1,0,0,0,0,0.705196
"534",82.6438140455775,1,1,0.724125,0.645,0.164187,0,1,0,0,0,0,0.724125
"535",75.5843899227876,1,1,0.745583,0.577083,0.137442,0,1,0,0,0,0,0.745583
"536",81.1849739791792,1,1,0.714642,0.600417,0.165429,0,1,0,0,0,1,0.714642
"537",76.6159252375118,1,1,0.613025,0.844167,0.208967,0,1,0,1,0,1,0.613025
"538",66.7757440991862,1,0,0.549912,0.865417,0.2133,0,1,0,0,1,1,0.549912
"539",86.0813568666294,1,0,0.623125,0.7625,0.0939208,0,1,0,1,0,0,0.623125
"540",83.4625664594613,1,1,0.690017,0.694167,0.138683,0,1,0,0,0,0,0.690017
"541",87.1320836431679,1,1,0.70645,0.655,0.211454,0,1,0,0,0,0,0.70645
"542",90.4046458983165,1,1,0.654054,0.45,0.1648,0,1,0,0,0,0,0.654054
"543",82.8311535595153,1,1,0.739263,0.596667,0.284813,0,1,0,0,0,1,0.739263
"544",83.090312311364,1,1,0.734217,0.594583,0.152992,0,1,0,0,0,1,0.734217
"545",81.7618492941543,1,0,0.697604,0.613333,0.15735,0,1,0,0,0,1,0.697604
"546",81.2219182240853,1,0,0.667933,0.62375,0.170396,0,1,0,0,0,0,0.667933
"547",84.2911620515461,1,1,0.684987,0.66875,0.153617,0,1,0,0,0,0,0.684987
"548",84.9470423263812,1,1,0.662896,0.704167,0.165425,0,1,0,0,0,0,0.662896
"549",87.0631954387157,1,1,0.667308,0.6775,0.141179,0,1,0,0,0,0,0.667308
"550",85.2115015710907,1,1,0.707088,0.659583,0.129354,0,1,0,0,0,1,0.707088
"551",84.7053717304871,1,1,0.722867,0.6425,0.215792,0,1,0,1,0,1,0.722867
"552",82.6075057122535,1,0,0.751267,0.613333,0.257458,0,1,0,0,0,1,0.751267
"553",73.9188744503053,1,0,0.731079,0.6525,0.290421,0,1,0,0,0,0,0.731079
"554",83.7436564761773,1,1,0.710246,0.654167,0.129354,0,1,0,1,0,0,0.710246
"555",85.2818855326264,1,1,0.697621,0.70375,0.116908,0,1,0,1,0,0,0.697621
"556",86.7986175005109,1,1,0.707717,0.672917,0.1107,0,1,0,1,0,0,0.707717
"557",85.3580693314932,1,1,0.699508,0.620417,0.1561,0,1,0,0,0,1,0.699508
"558",76.0657610229465,1,1,0.667942,0.715833,0.238813,0,1,0,1,0,1,0.667942
"559",79.3662396740579,1,0,0.638267,0.732917,0.206479,0,1,0,1,0,1,0.638267
"560",80.8949936646267,1,0,0.644579,0.530417,0.122512,0,1,0,0,0,0,0.644579
"561",82.9638475481942,1,1,0.662254,0.545417,0.136212,0,1,0,0,0,0,0.662254
"562",82.365041127896,1,1,0.676779,0.686667,0.169158,0,1,0,0,0,0,0.676779
"563",85.7146428563988,1,1,0.654037,0.619583,0.169771,0,1,0,0,0,0,0.654037
"564",87.2066511224918,1,1,0.654688,0.519167,0.141796,0,1,0,0,0,1,0.654688
"565",84.545845551393,1,1,0.2424,0.570833,0.231354,0,1,0,0,0,1,0.2424
"566",88.684835231284,1,0,0.618071,0.603333,0.177867,0,1,0,0,0,1,0.618071
"567",67.446274915669,1,0,0.603554,0.711667,0.08645,0,1,0,1,0,0,0.603554
"568",80.8084154033477,1,1,0.595967,0.734167,0.129979,0,1,0,1,0,0,0.595967
"569",83.7018518313663,1,1,0.601025,0.67375,0.0727708,0,1,0,0,0,0,0.601025
"570",85.8778201865883,1,1,0.621854,0.677083,0.0702833,0,1,0,0,0,0,0.621854
"571",88.1192374002408,1,1,0.637008,0.635833,0.0845958,0,1,0,0,0,1,0.637008
"572",87.0746805908583,1,1,0.6471,0.615,0.0721458,0,1,0,1,0,1,0.6471
"573",77.8010282708397,1,0,0.618696,0.712917,0.244408,0,1,0,1,0,1,0.618696
"574",72.4913787977577,1,0,0.595996,0.845833,0.228858,0,1,0,1,0,0,0.595996
"575",83.168503653727,1,1,0.654688,0.730417,0.128733,0,1,0,0,0,0,0.654688
"576",83.9047078536121,1,1,0.66605,0.62,0.190925,0,1,0,0,0,0,0.66605
"577",87.7325481221194,1,1,0.635733,0.552083,0.112562,0,1,0,0,0,0,0.635733
"578",87.8236870098267,1,1,0.652779,0.590417,0.0771167,0,1,0,0,0,1,0.652779
"579",85.7321409974112,1,1,0.6894,0.5875,0.168533,0,1,0,0,0,1,0.6894
"580",78.3581520966389,1,0,0.702654,0.638333,0.113187,0,1,0,1,0,1,0.702654
"581",76.223356000638,1,0,0.649,0.815,0.0640708,0,1,0,1,0,0,0.649
"582",77.6788259437538,1,0,0.661629,0.790833,0.151121,0,1,0,0,0,0,0.661629
"583",82.8492607088319,1,1,0.686888,0.755,0.236321,0,1,0,0,0,0,0.686888
"584",84.3326745692321,1,1,0.708983,0.74125,0.187808,0,1,0,0,0,0,0.708983
"585",78.7591264552877,1,1,0.655329,0.810417,0.142421,0,1,0,1,0,1,0.655329
"586",86.6256313108309,1,1,0.657204,0.73625,0.171646,0,1,0,0,0,1,0.657204
"587",77.3045923603508,1,0,0.611121,0.799167,0.281104,0,1,0,1,0,1,0.611121
"588",90.7028114227999,1,0,0.578925,0.5475,0.224496,0,1,0,0,0,0,0.578925
"589",86.7467578644874,1,1,0.565654,0.50375,0.258713,0,1,0,0,0,0,0.565654
"590",88.1305849294103,1,1,0.554292,0.52,0.0920542,0,1,0,0,0,0,0.554292
"591",88.7130204648675,1,1,0.570075,0.577083,0.131846,0,1,0,0,0,0,0.570075
"592",88.3402513014311,1,1,0.579558,0.637083,0.0827208,0,1,0,0,0,1,0.579558
"593",89.4930164873215,1,1,0.594083,0.6725,0.103863,0,1,0,0,0,1,0.594083
"594",93.3488082409197,1,0,0.585867,0.501667,0.247521,0,1,0,0,0,1,0.585867
"595",85.6329375882902,1,0,0.563125,0.57,0.0901833,0,1,0,0,0,0,0.563125
"596",82.8794304999739,1,1,0.55305,0.734583,0.151742,0,1,0,1,0,0,0.55305
"597",63.8200595424354,1,1,0.565067,0.8725,0.357587,0,1,0,1,0,0,0.565067
"598",87.1263450398328,1,1,0.540404,0.536667,0.215175,0,1,0,0,0,0,0.540404
"599",87.8635305459552,1,1,0.532192,0.618333,0.118167,0,1,0,0,0,1,0.532192
"600",90.3714556704715,1,1,0.571971,0.66875,0.154229,0,1,0,0,0,1,0.571971
"601",91.6242326025162,1,0,0.610488,0.646667,0.283583,0,1,0,0,0,1,0.610488
"602",88.9213135305591,1,0,0.518933,0.467083,0.223258,0,0,1,0,0,0,0.518933
"603",86.2322445492404,1,1,0.502513,0.492917,0.142404,0,0,1,0,0,0,0.502513
"604",86.821656284593,1,1,0.544179,0.57,0.236321,0,0,1,0,0,0,0.544179
"605",87.9374777896205,1,1,0.596613,0.630833,0.2444,0,0,1,0,0,0,0.596613
"606",85.9825563704639,1,1,0.607975,0.690833,0.134342,0,0,1,1,0,1,0.607975
"607",86.1103942622492,1,1,0.585863,0.69,0.164179,0,0,1,1,0,1,0.585863
"608",92.4932429964481,1,0,0.530296,0.542917,0.227604,0,0,1,0,0,1,0.530296
"609",83,1,0,0.517663,0.583333,0.134958,0,0,1,0,0,0,0.517663
"610",82.3286098510111,1,1,0.512,0.649167,0.0908042,0,0,1,1,0,0,0.512
"611",68.1102048154313,1,1,0.542333,0.871667,0.104475,0,0,1,0,1,0,0.542333
"612",87.0172396712284,1,1,0.599133,0.79375,0.0665458,0,0,1,1,0,0,0.599133
"613",85.6037382361308,1,1,0.607975,0.722917,0.117546,0,0,1,1,0,1,0.607975
"614",90.3105752390051,1,1,0.580187,0.6275,0.10635,0,0,1,0,0,1,0.580187
"615",89.2468486838611,1,0,0.538521,0.664167,0.268025,0,0,1,0,0,1,0.538521
